cliente_id;idade;genero;uf;data_cadastro
11904;49;F;SC;2021-04-12
11905;47;Outro;MG;2022-10-17
11906;62;F;SC;2024-01-19
11907;43;F;PR;2024-02-16
11908;53;F;PR;2024-03-08
11909;51;F;RS;2023-06-22
11910;26;F;ES;2024-08-19
11911;29;F;SP;2023-01-22
11912;19;F;MG;2025-07-30
11913;55;;SP;2025-03-21
11914;22;F;PR;2024-05-17
11915;22;F;RS;2021-03-28
11916;39;F;ES;2023-05-09
11917;22;F;PR;2021-11-15
11918;21;F;ES;2023-08-25
11919;26;F;SC;2023-06-06
11920;46;F;RJ;2022-09-25
11921;39;Outro;SP;2024-06-22
11922;44;F;MG;2024-01-19
11923;27;F;ES;2025-02-10
11924;33;M;SC;2022-10-14
11925;59;F;SC;2024-02-10
11926;59;F;RS;2023-08-08
11927;27;F;RS;2024-11-18
11928;23;M;RJ;2021-08-28
11929;22;F;SC;2024-07-19
11930;23;F;SC;2021-05-23
11931;64;Outro;RJ;2023-08-12
11932;42;F;SP;2025-10-09
11933;21;M;SC;2021-04-29
11934;57;M;ES;2022-08-19
11935;49;F;MG;2024-06-28
11936;52;M;MG;2024-07-25
11937;27;M;MG;2021-06-12
11938;51;Outro;PR;2022-10-16
11939;53;F;RS;2021-12-16
11940;23;Outro;PR;2021-01-31
11941;60;F;ES;2022-04-03
11942;63;M;RS;2021-04-01
11943;33;F;SC;2021-05-08
11944;36;F;SC;2023-02-18
11945;51;F;RS;2025-04-21
11946;42;F;MG;2023-08-28
11947;48;F;RJ;2023-04-28
11948;58;F;SC;2023-03-03
11949;34;F;MG;2025-10-15
11950;64;F;ES;2022-05-24
11951;47;F;MG;2023-07-25
11952;56;F;SP;2023-01-15
11953;48;M;MG;2023-01-10
11954;36;F;SC;2021-08-25
11955;52;F;RS;2025-04-06
11956;46;F;SC;2025-06-20
11957;18;M;RJ;2023-10-10
11958;21;F;ES;2023-09-04
11959;45;F;RS;2023-10-20
11960;35;F;RS;2023-12-11
11961;43;;RS;2022-04-14
11962;57;F;ES;2022-01-23
11963;36;M;RJ;2023-12-22
11964;23;F;ES;2024-09-28
11965;18;M;MG;2024-03-22
11966;25;F;ES;2023-01-06
11967;50;F;MG;2022-10-16
11968;60;F;ES;2021-02-10
11969;38;Outro;SC;2025-02-18
11970;41;F;MG;2023-08-11
11971;42;F;MG;2025-08-29
11972;64;M;SC;2025-09-22
11973;60;F;RJ;2023-03-20
11974;36;F;RJ;2025-04-30
11975;46;F;SC;2025-10-10
11976;27;F;PR;2022-01-17
11977;29;F;RJ;2021-04-06
11978;50;M;MG;2023-07-01
11979;24;F;RS;2023-02-26
11980;34;M;MG;2021-10-20
11981;27;F;ES;2024-06-12
11982;48;F;ES;2021-12-07
11983;23;F;PR;2022-12-20
11984;34;M;MG;2023-08-15
11985;54;F;PR;2022-06-22
11986;35;M;MG;2024-10-05
11987;43;M;RJ;2023-05-22
11988;33;F;ES;2024-05-15
11989;25;F;SC;2023-08-18
11990;41;F;SC;2025-02-23
11991;30;M;RS;2022-01-16
11992;46;F;PR;2024-03-10
11993;49;M;SP;2023-05-09
11994;41;F;SC;2022-08-22
11995;33;M;RS;2023-07-19
11996;28;F;MG;2025-06-22
11997;49;F;RJ;2023-11-13
11998;23;Outro;SP;2023-02-01
11999;52;M;RJ;2021-12-30
12000;50;F;RJ;2025-11-21
12001;35;F;MG;2024-03-17
12002;54;F;RJ;2022-07-20
12003;30;F;PR;2023-08-27
12004;27;F;SP;2023-04-07
12005;54;F;RJ;2025-04-24
12006;43;;SC;2022-05-20
12007;63;F;SC;2021-08-06
12008;34;F;RJ;2022-04-27
12009;18;F;ES;2024-12-10
12010;42;F;ES;2023-07-26
12011;51;F;PR;2023-01-19
12012;56;F;SC;2024-09-10
12013;27;F;ES;2023-04-16
12014;37;;RJ;2025-10-27
12015;24;;SC;2022-05-04
12016;33;F;RJ;2024-12-02
12017;54;F;SP;2024-03-13
12018;46;M;SC;2023-03-11
12019;29;F;ES;2021-07-30
12020;34;M;MG;2022-10-28
12021;37;M;ES;2021-09-16
12022;43;M;RJ;2024-06-04
12023;36;F;SP;2025-06-06
12024;64;Outro;ES;2022-01-07
12025;29;M;SP;2024-11-15
12026;38;M;ES;2023-09-19
12027;59;F;PR;2021-03-29
12028;51;M;RJ;2022-02-04
12029;24;F;RJ;2021-11-05
12030;62;F;MG;2021-01-04
12031;52;F;RJ;2024-04-11
12032;32;;MG;2025-04-17
12033;18;M;RJ;2025-11-05
12034;43;M;RS;2021-08-14
12035;52;F;ES;2021-12-05
12036;42;F;ES;2024-05-14
12037;59;M;PR;2024-01-31
12038;32;F;ES;2021-02-27
12039;39;M;RS;2024-03-19
12040;23;F;SP;2024-06-29
12041;32;M;RS;2025-02-11
12042;41;M;ES;2022-07-10
12043;38;F;MG;2024-12-22
12044;24;F;SC;2025-04-15
12045;46;F;PR;2023-07-08
12046;49;Outro;SC;2022-06-08
12047;49;M;SC;2025-02-23
12048;22;M;SP;2022-06-10
12049;21;F;RS;2024-08-08
12050;39;M;SP;2023-12-05
12051;35;F;RJ;2024-05-08
12052;52;F;RS;2021-01-24
12053;34;;MG;2023-02-02
12054;41;F;SC;2025-07-13
12055;19;F;ES;2024-11-11
12056;30;F;ES;2025-06-02
12057;32;F;RS;2024-12-29
12058;22;F;RJ;2021-08-30
12059;20;F;ES;2021-07-22
12060;54;M;RS;2021-08-25
12061;54;F;SP;2023-08-09
12062;54;F;ES;2023-10-19
12063;20;F;SC;2021-10-21
12064;52;M;ES;2024-10-03
12065;40;F;SP;2024-01-16
12066;45;;MG;2021-07-29
12067;47;F;SC;2023-02-27
12068;35;F;MG;2025-06-21
12069;53;F;SP;2023-10-23
12070;50;F;SP;2021-08-17
12071;43;M;SC;2022-02-14
12072;57;F;PR;2024-06-20
12073;34;F;PR;2023-02-09
12074;57;F;ES;2023-08-21
12075;24;F;SC;2025-01-31
12076;25;M;SC;2022-04-03
12077;48;F;RS;2022-07-08
12078;29;F;RS;2021-08-01
12079;48;F;ES;2022-01-21
12080;61;F;PR;2024-12-06
12081;36;M;RS;2025-03-19
12082;27;M;ES;2022-06-12
12083;56;F;MG;2024-11-12
12084;29;F;MG;2024-07-26
12085;37;F;RS;2023-09-17
12086;54;Outro;RJ;2021-04-12
12087;58;F;PR;2025-06-01
12088;24;F;MG;2022-01-25
12089;31;F;RS;2024-05-10
12090;28;F;RJ;2025-05-10
12091;24;M;SP;2025-10-11
12092;46;F;RS;2024-11-16
12093;27;F;SC;2023-04-21
12094;46;F;MG;2024-10-09
12095;26;F;RJ;2025-06-05
12096;53;F;ES;2025-11-15
12097;27;F;RS;2021-08-23
12098;36;M;SC;2021-04-24
12099;48;F;RJ;2023-09-09
12100;34;Outro;MG;2023-12-27
12101;26;F;ES;2023-03-20
12102;62;F;RS;2023-11-30
12103;50;M;ES;2025-10-23
12104;51;M;RJ;2021-04-13
12105;62;F;RS;2022-02-15
12106;41;Outro;RJ;2024-08-11
12107;26;F;MG;2025-05-08
12108;24;F;ES;2023-03-19
12109;33;F;PR;2025-05-07
12110;36;F;RS;2023-11-27
12111;56;F;RJ;2021-03-08
12112;23;F;PR;2022-02-07
12113;28;F;RS;2025-08-25
12114;29;F;PR;2021-07-25
12115;59;;RS;2021-12-07
12116;30;F;RS;2023-12-12
12117;29;F;ES;2022-03-02
12118;38;M;MG;2023-08-14
12119;27;F;PR;2021-07-28
12120;37;F;MG;2025-03-18
12121;53;F;RJ;2025-07-23
12122;45;F;ES;2024-04-16
12123;41;Outro;SP;2022-11-07
12124;22;F;ES;2023-11-12
12125;54;F;SP;2022-01-04
12126;29;F;SC;2025-10-29
12127;52;F;RS;2023-09-21
12128;57;F;RJ;2021-03-23
12129;19;M;MG;2024-04-02
12130;58;M;RJ;2022-01-12
12131;62;M;ES;2021-01-03
12132;56;F;SP;2022-11-15
12133;59;F;SC;2024-02-16
12134;26;;SP;2025-08-07
12135;39;F;ES;2023-02-03
12136;64;;ES;2024-11-19
12137;22;M;RS;2021-09-23
12138;29;Outro;RS;2022-03-11
12139;18;F;RJ;2022-11-13
12140;61;F;PR;2022-12-26
12141;39;F;SP;2023-03-04
12142;55;M;ES;2024-06-04
12143;36;F;RS;2022-01-11
12144;33;M;RS;2024-07-09
12145;48;F;RJ;2022-01-01
12146;20;F;PR;2023-02-06
12147;40;M;RS;2022-03-04
12148;59;F;MG;2023-10-29
12149;35;F;ES;2023-12-01
12150;43;F;PR;2024-07-04
12151;30;F;MG;2022-10-05
12152;35;F;RS;2022-07-18
12153;20;F;SC;2024-01-31
12154;40;F;RS;2024-05-27
12155;20;M;MG;2021-09-01
12156;42;Outro;RS;2023-04-25
12157;44;F;RJ;2023-07-28
12158;61;F;SP;2021-10-30
12159;44;F;ES;2022-01-05
12160;56;M;PR;2023-05-01
12161;42;M;SC;2021-10-02
12162;41;;SC;2021-03-11
12163;25;F;MG;2021-02-16
12164;26;M;SC;2021-04-27
12165;63;F;SP;2025-06-02
12166;54;Outro;MG;2022-06-01
12167;47;F;ES;2024-07-01
12168;36;F;RS;2023-04-12
12169;33;M;ES;2022-09-11
12170;41;M;SC;2023-01-26
12171;61;F;RJ;2024-04-11
12172;38;F;ES;2023-08-18
12173;53;F;ES;2024-12-23
12174;57;F;ES;2021-02-05
12175;56;F;SP;2023-06-24
12176;64;;PR;2022-02-11
12177;23;F;PR;2024-12-10
12178;22;M;SC;2025-09-05
12179;31;M;ES;2022-02-16
12180;62;M;PR;2022-05-03
12181;59;Outro;SC;2025-09-12
12182;21;M;ES;2023-02-18
12183;25;F;PR;2025-11-26
12184;41;F;PR;2023-04-12
12185;28;F;SC;2024-09-06
12186;34;F;RS;2024-01-02
12187;38;F;MG;2025-05-12
12188;43;M;SC;2025-05-21
12189;60;F;SP;2022-10-06
12190;61;F;MG;2022-02-17
12191;62;;MG;2025-12-01
12192;44;F;PR;2021-05-04
12193;33;F;RJ;2024-11-09
12194;43;M;RJ;2025-06-16
12195;50;F;RS;2023-10-03
12196;48;F;SP;2022-10-15
12197;64;M;ES;2021-08-20
12198;23;F;PR;2025-05-25
12199;61;F;SP;2022-03-09
12200;25;F;MG;2022-05-06
12201;24;F;PR;2025-09-07
12202;51;F;MG;2021-03-27
12203;61;M;SP;2025-11-24
12204;31;F;RJ;2023-11-20
12205;33;M;SP;2025-08-18
12206;60;M;SC;2024-05-08
12207;26;F;PR;2023-05-25
12208;27;F;PR;2021-06-05
12209;34;M;RS;2023-01-27
12210;29;F;ES;2023-06-17
12211;23;F;RJ;2022-06-16
12212;36;F;PR;2025-10-05
12213;60;F;RJ;2021-06-01
12214;58;F;PR;2024-01-06
12215;46;F;RJ;2024-09-13
12216;23;F;RS;2021-06-21
12217;42;F;SC;2024-11-29
12218;41;F;RS;2024-11-30
12219;42;Outro;SP;2023-02-01
12220;33;M;RJ;2025-09-18
12221;33;F;MG;2024-10-17
12222;23;F;SC;2024-02-26
12223;54;F;SP;2025-03-27
12224;38;F;PR;2024-09-21
12225;21;;PR;2025-11-13
12226;51;M;ES;2022-11-24
12227;45;;SC;2024-07-12
12228;55;M;MG;2021-07-14
12229;58;F;SC;2025-11-17
12230;45;M;RS;2021-04-10
12231;34;M;ES;2025-05-07
12232;31;F;RS;2024-10-26
12233;24;F;SC;2023-09-29
12234;39;F;RS;2023-06-28
12235;18;F;SP;2022-03-04
12236;46;M;ES;2022-08-10
12237;48;M;SP;2023-07-09
12238;47;;ES;2024-03-02
12239;32;F;RJ;2021-09-13
12240;35;M;SP;2025-01-13
12241;52;F;SP;2022-12-22
12242;47;F;RJ;2022-02-08
12243;51;Outro;RJ;2023-08-18
12244;59;M;MG;2025-08-06
12245;28;M;RS;2022-08-03
12246;44;F;RJ;2023-12-14
12247;41;M;ES;2022-02-11
12248;52;M;RJ;2024-11-09
12249;56;F;RJ;2021-08-30
12250;25;M;SP;2021-02-16
12251;35;F;SP;2021-04-25
12252;30;F;SC;2023-10-14
12253;62;M;RJ;2025-09-28
12254;41;F;RS;2023-03-17
12255;40;F;MG;2021-05-10
12256;29;M;SP;2025-04-30
12257;47;M;ES;2024-03-24
12258;48;F;SC;2023-09-21
12259;45;Outro;ES;2022-05-10
12260;39;F;RJ;2021-03-23
12261;61;;RJ;2023-08-23
12262;45;M;MG;2022-10-31
12263;30;F;RS;2023-11-15
12264;42;F;RJ;2024-09-19
12265;61;F;RS;2024-04-20
12266;63;F;RS;2024-12-26
12267;24;F;SC;2024-04-12
12268;62;F;PR;2023-03-20
12269;23;F;PR;2023-12-01
12270;41;M;RJ;2022-03-21
12271;36;F;SC;2023-05-19
12272;36;F;PR;2024-11-19
12273;53;F;RS;2024-08-04
12274;26;M;ES;2022-07-15
12275;53;F;SC;2024-07-09
12276;55;M;SC;2025-11-15
12277;57;F;RJ;2021-02-26
12278;46;F;ES;2021-01-06
12279;41;F;RS;2025-05-02
12280;22;F;ES;2025-05-18
12281;59;F;PR;2023-08-03
12282;62;F;MG;2022-08-02
12283;43;F;ES;2023-07-04
12284;31;M;PR;2025-09-15
12285;56;F;RS;2021-06-11
12286;46;F;MG;2024-08-13
12287;23;;RS;2025-06-29
12288;24;F;SC;2023-02-14
12289;54;F;PR;2021-02-26
12290;35;;PR;2022-06-12
12291;40;;RJ;2023-12-19
12292;61;F;SC;2024-04-04
12293;55;F;RS;2025-11-21
12294;18;F;SC;2022-06-30
12295;21;M;SP;2021-02-15
12296;61;Outro;MG;2023-07-22
12297;64;F;PR;2023-03-22
12298;52;M;ES;2021-02-16
12299;40;M;ES;2024-11-14
12300;44;F;SP;2021-09-09
12301;43;M;RS;2021-06-15
12302;25;F;MG;2022-01-03
12303;60;F;RJ;2024-11-03
12304;33;;MG;2024-09-02
12305;58;F;ES;2024-03-01
12306;20;F;RS;2024-11-13
12307;49;M;RS;2022-08-05
12308;22;;ES;2022-07-26
12309;37;M;RJ;2025-10-07
12310;31;F;RJ;2025-11-09
12311;49;F;ES;2021-12-14
12312;43;F;RS;2023-04-25
12313;64;F;RS;2022-09-10
12314;23;Outro;PR;2022-05-12
12315;53;M;PR;2022-11-27
12316;57;F;RJ;2022-05-26
12317;22;F;SC;2025-03-23
12318;30;Outro;PR;2022-03-28
12319;49;M;RS;2022-06-27
12320;33;F;RJ;2021-08-04
12321;18;F;MG;2022-04-15
12322;30;F;MG;2023-05-03
12323;28;M;MG;2021-10-31
12324;25;F;RJ;2021-10-25
12325;42;M;RJ;2024-10-01
12326;57;F;PR;2021-10-13
12327;49;F;PR;2023-10-09
12328;41;F;PR;2021-05-06
12329;45;Outro;SP;2021-02-20
12330;31;Outro;RJ;2024-12-13
12331;62;M;SC;2025-09-22
12332;20;Outro;MG;2023-12-11
12333;53;M;RS;2022-04-16
12334;44;F;RS;2024-10-31
12335;37;M;MG;2024-10-20
12336;64;F;SP;2024-06-09
12337;32;F;SP;2025-09-10
12338;44;F;MG;2022-11-01
12339;62;F;RJ;2025-08-10
12340;58;M;MG;2025-02-12
12341;45;F;MG;2024-08-22
12342;42;F;SC;2022-03-14
12343;59;M;RS;2024-06-28
12344;61;M;SP;2023-05-01
12345;63;F;SP;2021-12-08
12346;50;F;RS;2024-03-01
12347;63;F;PR;2023-01-19
12348;31;M;SP;2022-06-08
12349;25;M;SC;2022-10-17
12350;31;F;SC;2022-05-21
12351;18;;RS;2022-02-03
12352;33;F;MG;2023-06-25
12353;35;F;SC;2024-02-16
12354;24;F;PR;2021-03-02
12355;32;F;MG;2024-04-19
12356;41;;RJ;2021-11-09
12357;30;F;RJ;2021-09-22
12358;26;F;RS;2023-11-19
12359;32;F;SP;2024-07-10
12360;52;F;PR;2022-12-13
12361;41;F;SC;2025-06-29
12362;50;F;ES;2023-07-02
12363;33;F;RJ;2025-06-03
12364;25;F;SC;2025-08-07
12365;46;M;RS;2025-10-01
12366;40;M;RJ;2025-06-30
12367;62;F;RJ;2021-12-05
12368;48;F;RJ;2024-12-16
12369;57;M;SP;2021-03-30
12370;31;F;PR;2021-11-28
12371;47;F;RJ;2024-12-25
12372;56;F;SC;2025-11-22
12373;44;M;SC;2021-06-01
12374;64;F;RS;2022-12-09
12375;33;F;SP;2021-05-06
12376;23;F;PR;2023-12-03
12377;50;M;PR;2022-02-25
12378;61;F;RS;2025-09-05
12379;35;F;ES;2025-02-22
12380;33;F;MG;2025-05-09
12381;29;F;RJ;2021-09-10
12382;37;F;SP;2023-09-26
12383;62;F;PR;2025-09-28
12384;57;F;ES;2025-02-16
12385;46;M;MG;2021-10-20
12386;47;F;PR;2024-05-25
12387;43;M;PR;2021-06-18
12388;39;F;RJ;2023-01-04
12389;50;M;MG;2025-07-22
12390;56;;MG;2024-11-09
12391;64;F;RS;2021-01-16
12392;46;;SP;2021-02-06
12393;39;F;ES;2024-12-15
12394;62;M;RS;2021-10-23
12395;30;F;SC;2022-03-11
12396;26;F;SP;2021-11-16
12397;41;F;ES;2025-10-27
12398;32;F;RS;2025-07-08
12399;53;M;SP;2022-06-18
12400;30;F;ES;2024-08-15
12401;44;F;SC;2022-07-28
12402;61;;RJ;2025-09-14
12403;54;Outro;ES;2023-07-12
12404;24;;SC;2023-11-06
12405;25;M;SP;2023-09-08
12406;54;F;MG;2022-01-30
12407;58;F;PR;2021-10-04
12408;31;F;SC;2022-10-11
12409;29;;SC;2021-10-10
12410;53;F;SC;2025-07-21
12411;57;F;ES;2023-09-26
12412;34;F;RS;2021-03-27
12413;57;F;ES;2021-07-26
12414;46;F;MG;2025-08-14
12415;44;F;RJ;2022-07-17
12416;18;F;SP;2022-04-22
12417;51;F;RJ;2025-11-02
12418;21;M;RS;2022-08-15
12419;41;M;ES;2021-05-11
12420;38;F;ES;2022-02-04
12421;50;Outro;SC;2021-05-16
12422;24;M;SC;2024-10-01
12423;18;F;RJ;2021-06-19
12424;58;M;SP;2023-08-27
12425;20;M;ES;2024-04-01
12426;61;F;ES;2021-07-18
12427;32;F;RS;2023-01-09
12428;48;F;RJ;2023-12-08
12429;33;M;PR;2023-02-04
12430;27;F;SC;2025-02-26
12431;46;M;MG;2021-04-13
12432;23;F;ES;2022-07-02
12433;46;F;SP;2021-01-06
12434;34;F;PR;2022-12-12
12435;39;F;RJ;2021-01-12
12436;41;M;RS;2021-04-13
12437;34;M;RJ;2022-11-30
12438;38;F;RS;2025-09-10
12439;28;F;SP;2022-03-03
12440;24;M;RS;2021-06-20
12441;59;M;SC;2025-09-09
12442;56;M;SC;2021-03-30
12443;22;F;PR;2022-12-17
12444;61;;SP;2025-01-02
12445;38;M;ES;2024-10-02
12446;35;F;PR;2023-05-05
12447;52;F;MG;2024-05-19
12448;37;F;MG;2025-10-15
12449;32;M;SP;2024-12-28
12450;22;F;MG;2025-04-06
12451;30;F;SP;2022-08-23
12452;29;F;RS;2025-03-29
12453;38;F;ES;2022-03-02
12454;54;F;SC;2023-10-08
12455;23;M;ES;2023-09-23
12456;24;F;SP;2024-02-18
12457;43;F;ES;2021-06-27
12458;59;F;MG;2024-02-27
12459;25;F;RS;2022-07-17
12460;26;F;ES;2022-02-22
12461;44;F;RS;2022-07-08
12462;21;F;MG;2024-09-03
12463;38;M;SC;2025-06-19
12464;48;F;SC;2021-08-30
12465;38;M;MG;2024-10-11
12466;57;F;RS;2025-05-16
12467;42;F;RJ;2025-01-01
12468;56;M;ES;2025-01-21
12469;32;F;ES;2025-01-05
12470;52;Outro;SP;2024-06-05
12471;60;F;SP;2022-02-12
12472;58;F;RS;2024-07-24
12473;54;F;PR;2023-11-08
12474;59;M;MG;2025-11-15
12475;64;;SC;2024-08-27
12476;45;F;SC;2024-09-09
12477;31;F;RJ;2023-12-07
12478;21;F;MG;2023-04-02
12479;37;M;ES;2022-06-14
12480;51;F;PR;2025-10-03
12481;29;F;MG;2022-05-15
12482;50;F;PR;2025-11-24
12483;41;M;MG;2021-07-11
12484;37;F;RS;2021-02-18
12485;22;M;ES;2021-04-04
12486;55;M;ES;2023-07-20
12487;47;F;MG;2025-11-08
12488;41;F;SC;2025-10-24
12489;60;F;RS;2021-06-16
12490;57;F;SC;2025-02-26
12491;24;F;RJ;2021-09-11
12492;53;M;ES;2021-02-26
12493;55;;RS;2021-01-06
12494;33;;SP;2021-08-26
12495;32;M;RJ;2023-01-03
12496;63;F;MG;2024-06-01
12497;40;F;RJ;2022-08-13
12498;29;F;SP;2021-01-20
12499;46;F;ES;2023-02-16
12500;61;F;ES;2024-05-12
12501;32;F;SC;2021-05-22
12502;46;M;ES;2022-01-11
12503;62;;RS;2022-02-11
12504;60;Outro;SC;2023-03-27
12505;38;F;SP;2021-03-21
12506;32;Outro;RJ;2021-07-29
12507;31;F;MG;2023-02-07
12508;59;F;MG;2024-08-28
12509;61;F;RS;2022-01-12
12510;33;F;RJ;2021-02-09
12511;32;;ES;2024-10-08
12512;59;F;SC;2022-03-29
12513;21;F;MG;2024-12-17
12514;44;F;ES;2022-12-15
12515;40;M;RS;2021-03-27
12516;46;F;PR;2025-04-28
12517;58;M;PR;2021-08-24
12518;26;M;RS;2024-12-09
12519;60;M;MG;2025-05-25
12520;60;F;RJ;2024-10-11
12521;24;F;RJ;2025-07-25
12522;59;F;RJ;2022-10-06
12523;21;;ES;2024-06-25
12524;22;M;PR;2022-10-29
12525;22;F;ES;2025-11-01
12526;28;F;SP;2025-06-13
12527;58;F;SP;2024-06-06
12528;45;M;MG;2025-04-12
12529;33;F;SP;2021-12-27
12530;58;M;RJ;2023-05-18
12531;47;Outro;MG;2023-01-20
12532;21;F;PR;2021-06-24
12533;19;F;SC;2023-04-08
12534;63;Outro;PR;2023-03-15
12535;20;F;RS;2024-10-29
12536;38;F;SP;2021-03-02
12537;23;F;RS;2024-04-08
12538;60;F;SP;2025-03-11
12539;35;M;PR;2023-02-14
12540;61;F;RS;2022-02-18
12541;22;F;SP;2021-04-26
12542;26;M;SP;2024-04-13
12543;37;F;ES;2025-10-23
12544;45;F;SC;2024-12-18
12545;43;M;SC;2024-02-26
12546;35;M;PR;2025-02-21
12547;36;F;PR;2023-10-26
12548;20;F;SP;2024-09-11
12549;26;M;RJ;2022-11-29
12550;53;F;ES;2024-04-10
12551;48;F;RJ;2024-05-07
12552;34;F;SP;2024-06-08
12553;40;F;PR;2023-03-11
12554;51;M;RS;2022-09-19
12555;58;F;RS;2024-09-18
12556;58;M;RJ;2025-01-29
12557;22;F;SC;2022-02-28
12558;32;F;MG;2024-08-29
12559;64;Outro;RJ;2022-06-07
12560;20;F;PR;2024-12-18
12561;36;F;SC;2025-06-28
12562;45;F;SP;2021-06-24
12563;20;F;RJ;2023-06-17
12564;55;F;SP;2023-09-14
12565;21;F;ES;2022-01-09
12566;41;Outro;MG;2022-09-24
12567;48;F;RS;2021-08-25
12568;62;M;PR;2023-10-07
12569;62;F;PR;2025-11-07
12570;28;F;SP;2023-08-26
12571;54;F;MG;2022-03-19
12572;18;F;SC;2023-11-28
12573;26;F;PR;2023-02-23
12574;34;F;RJ;2023-10-17
12575;18;M;PR;2025-11-22
12576;20;F;RJ;2023-06-06
12577;64;F;PR;2023-04-26
12578;43;F;RJ;2025-04-12
12579;48;;ES;2023-04-22
12580;43;F;SP;2022-09-27
12581;40;F;SC;2021-06-05
12582;47;F;SC;2022-12-30
12583;27;F;ES;2024-05-02
12584;25;F;RS;2023-03-24
12585;61;F;SC;2024-03-30
12586;42;F;RJ;2022-10-02
12587;39;F;SC;2025-09-10
12588;32;M;SP;2024-02-24
12589;58;F;MG;2025-09-06
12590;27;F;RJ;2025-04-20
12591;37;F;RS;2024-06-16
12592;58;F;RS;2023-12-01
12593;64;F;RS;2021-07-05
12594;40;F;SC;2022-04-06
12595;18;F;PR;2025-09-15
12596;19;F;PR;2024-11-13
12597;36;M;MG;2024-07-08
12598;31;F;ES;2024-11-30
12599;25;F;RJ;2022-06-30
12600;55;F;PR;2025-01-12
12601;29;F;RS;2022-11-30
12602;43;F;SP;2024-11-25
12603;44;F;MG;2021-11-03
12604;46;F;ES;2023-08-03
12605;32;F;RS;2021-05-17
12606;63;F;ES;2024-05-10
12607;18;M;SP;2023-06-12
12608;60;F;SC;2022-10-17
12609;45;F;SP;2022-09-13
12610;20;F;SC;2021-06-06
12611;35;F;MG;2024-07-02
12612;51;F;SP;2021-06-30
12613;49;F;PR;2022-02-13
12614;46;F;ES;2023-05-03
12615;42;F;RS;2023-09-04
12616;43;F;RS;2025-10-21
12617;56;F;SC;2023-11-18
12618;25;M;SP;2025-08-14
12619;36;;RJ;2023-05-21
12620;64;F;SP;2022-09-04
12621;59;F;RS;2025-03-19
12622;39;M;SC;2025-04-18
12623;46;F;ES;2024-05-07
12624;50;M;PR;2021-03-10
12625;55;F;RS;2022-08-25
12626;62;F;RS;2021-01-17
12627;63;F;SP;2023-04-29
12628;52;F;PR;2023-05-29
12629;60;F;RJ;2023-04-15
12630;20;F;SC;2022-06-30
12631;36;F;ES;2025-12-05
12632;27;F;MG;2021-03-01
12633;44;F;RS;2021-07-03
12634;32;Outro;RS;2023-04-18
12635;28;F;ES;2024-10-20
12636;64;F;SC;2023-10-19
12637;43;M;MG;2024-12-28
12638;41;Outro;MG;2024-05-07
12639;30;F;ES;2023-01-23
12640;49;F;SC;2024-06-09
12641;54;F;MG;2022-12-24
12642;21;F;SC;2024-10-23
12643;30;M;PR;2024-12-24
12644;26;M;RJ;2025-05-07
12645;51;F;SP;2024-02-17
12646;54;M;SC;2021-11-26
12647;24;F;SC;2024-05-23
12648;18;;MG;2024-09-07
12649;29;;RS;2024-03-18
12650;38;F;SC;2024-12-02
12651;28;F;SC;2025-09-08
12652;61;F;RS;2024-11-01
12653;61;;MG;2023-02-20
12654;61;;ES;2024-09-05
12655;31;F;SC;2023-10-26
12656;51;F;RS;2022-02-06
12657;51;F;RS;2022-09-20
12658;42;M;PR;2021-07-22
12659;21;F;SP;2023-11-27
12660;43;F;SC;2021-02-23
12661;33;F;MG;2021-10-15
12662;27;M;PR;2024-07-31
12663;62;M;SP;2025-06-10
12664;19;F;ES;2023-12-05
12665;52;F;SC;2021-10-11
12666;36;M;MG;2023-04-13
12667;23;Outro;ES;2022-08-05
12668;36;F;SC;2021-02-11
12669;25;F;ES;2024-12-11
12670;31;F;MG;2021-09-29
12671;27;F;PR;2024-03-10
12672;20;F;PR;2023-07-06
12673;55;F;ES;2022-07-25
12674;46;F;ES;2023-01-22
12675;32;F;SC;2021-02-16
12676;40;F;RS;2024-04-05
12677;40;F;RJ;2025-07-04
12678;35;F;SP;2021-05-06
12679;63;F;SC;2022-04-17
12680;36;F;ES;2023-03-22
12681;45;M;ES;2022-09-13
12682;43;F;SP;2022-11-08
12683;27;F;MG;2022-01-05
12684;64;F;RS;2023-02-10
12685;21;M;PR;2022-08-11
12686;19;F;MG;2021-01-07
12687;20;F;RS;2022-11-29
12688;24;F;SP;2024-07-23
12689;33;F;SP;2025-06-03
12690;48;M;RJ;2021-03-06
12691;27;F;SC;2025-07-09
12692;36;M;SC;2021-07-21
12693;45;F;SC;2021-05-22
12694;34;;RS;2024-01-27
12695;45;F;SC;2023-03-28
12696;36;M;RJ;2021-08-05
12697;54;F;PR;2023-09-18
12698;40;F;SC;2025-05-29
12699;37;F;ES;2024-08-09
12700;30;M;SP;2025-03-12
12701;30;F;RJ;2024-03-03
12702;60;F;MG;2021-09-19
12703;28;F;SC;2021-10-11
12704;32;;RJ;2021-04-12
12705;34;F;MG;2022-01-12
12706;45;F;RJ;2021-07-25
12707;36;Outro;MG;2025-08-04
12708;21;Outro;RJ;2023-11-03
12709;39;F;RJ;2023-01-31
12710;39;M;RS;2024-02-21
12711;54;F;SC;2021-01-10
12712;56;F;PR;2025-06-04
12713;51;M;ES;2024-04-05
12714;50;M;SP;2025-06-23
12715;61;F;ES;2025-10-09
12716;59;F;PR;2021-05-31
